set_num,name,year,theme_id,num_parts,matte,transparent
9959-1,Special Elements for Intelligent House Building Set,2001,524,41,39.0,2.0
9960-1,"Crane Hook, Cam, Propellor",1994,1,13,13.0,0.0
9961-1,White Belts,1994,1,16,16.0,0.0
9962-1,Flat Tiles,1994,524,12,12.0,0.0
9963-1,Axle Extenders and Bushings,1995,1,88,88.0,0.0
9964-1,Connector Pegs,1994,1,64,64.0,0.0
9965-1,Gears 8- and 10-Tooth,1994,1,18,18.0,0.0
9966-1,Large Gear Wheels,1999,1,16,16.0,0.0
9967-1,Differential and Bevel Gears,1994,1,18,18.0,0.0
9968-1,Pulley Wheels,1994,1,22,22.0,0.0
9969-1,Tires and Spoked Hubs,1994,1,24,24.0,0.0
9970-1,Axles - Short,1994,1,36,36.0,0.0
9971-1,Axles - Long,1994,1,24,24.0,0.0
9972-1,Plates (Red),1994,1,88,88.0,0.0
9973-1,Plates (Blue),1994,1,88,88.0,0.0
9974-1,Plates (Yellow),1994,1,88,88.0,0.0
9975-1,Simple Machines,1987,529,122,122.0,0.0
9999-1,Upgrade Kit for 9654,2008,507,7,7.0,0.0
Alpharetta-1,"LEGO Store Grand Opening Exclusive Set, North Point Mall, Alpharetta, GA",2012,408,15,14.0,1.0
AMFlag-1,American Flag with Sticker For Stars (Legoland California),2002,427,62,62.0,0.0
Annapolis-1,"LEGO Store Grand Opening Exclusive Set, Westfield Annapolis, Annapolis, MD",2009,408,45,45.0,0.0
auditt-1,Audi TT Roadster (Legoland Deutschland),2002,425,57,53.0,7.0
Austin-1,"LEGO Store Grand Opening Exclusive Set, Barton Creek Square, Austin, TX",2010,408,82,82.0,0.0
B001-1,"1 x 4 x 5 Black Window Frames, Transparent Blue Panes",2001,254,20,10.0,10.0
B002-1,1 x 4 x 3 Train Window Clear,2000,254,25,0.0,25.0
B003-1,"Red Frame, Black Door, Green Pane",2003,254,10,10.0,0.0
B004-1,2 x 4 Ridge Roof Tile Low Sloped Black,2003,254,25,25.0,0.0
B005-1,2 x 4 Ridge Roof Tile Low Sloped Red,2003,254,25,25.0,0.0
B100-1,Crazy Action Contraptions (Klutz),1998,529,64,64.0,0.0
B110-1,Crazy Action Contraptions (Klutz) Vol. 2,2008,529,112,112.0,0.0
b55dk-01,Lego Mursten - System i Leg Byggebog,1955,497,0,0.0,0.0
b56de-01,Lego Bausteine - System im Spiel,1956,497,0,0.0,0.0
b63de-01,LEGO Hobby und Modellbau,1963,497,0,0.0,0.0
b66de-01,LEGO Motor Eisenbahn,1966,499,0,0.0,0.0
BAG6-1,Gray Brick Separator with Black Frame Pieces,2006,254,56,56.0,0.0
BAT8369-1,Battery Pack,2004,119,6,6.0,0.0
BauMit-1,BAU MIT!,2009,301,1,1.0,0.0
Beachwood-1,"LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,408,3,3.0,0.0
Berlin-1,"LEGO Store Grand Opening Exclusive Set, Berlin, Germany",2009,408,69,69.0,0.0
bilmasks-1,Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund),2001,426,2,2.0,0.0
BIO601601-1,Scorpion,2016,324,19,16.0,3.0
BIO601602-1,Ekimu Falcon,2016,324,29,28.0,1.0
Birmingham-1,"LEGO Store Grand Opening Exclusive Set, Riverchase Galleria, Birmingham, AL",2009,408,79,79.0,0.0
Braintree-1,"LEGO Store Grand Opening Exclusive Set, South Shore Plaza, Braintree, MA",2008,408,58,59.0,0.0
C001-1,LEGO Star Wars Clock,2008,501,0,0.0,0.0
C8500-1,Robotops (8500 + 8501 + 8502 + 8503),1999,20,96,94.0,2.0
C8504-1,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88,87.0,1.0
C8509-1,Swamp + Lava (8509 + 8510),2000,16,63,63.0,0.0
C8509-2,Dust + Lava + Swamp [8509 + 8510 + 8513],2000,16,96,96.0,0.0
C8509-3,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],2000,16,146,142.0,4.0
C8509-4,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],2000,16,153,145.0,8.0
C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power [8509 + 8510 + 8511 + 8512 + 8513 + 8514],2000,16,211,203.0,8.0
C8511-1,Frost + Dust (8511 + 8513),2000,16,73,71.0,2.0
C8511-2,Frost + Onyx + Power [8511 + 8512 + 8514],2000,16,90,85.0,5.0
C8512-1,Onyx + Power (8512 + 8514),2000,16,47,43.0,4.0
C8521-1,Dynamo (8521 + 8522 + 8523),2000,20,142,142.0,0.0
Calgary-1,"LEGO Store Grand Opening Exclusive Set, Chinook Centre, Calgary, AB, Canada",2010,408,130,130.0,0.0
casbon-1,Castle Bonus Pack,1998,186,3,0.0,0.0
CCegg-1,Chupa Chups Egg with Surprise Lego Set,2003,301,1,0.0,0.0
celeb2015-1,Tatooine Mini-build - Star Wars Celebration Exclusive,2015,158,178,176.0,2.0
CELEBV-1,Fan Celebration V - CubeDude - The Bounty Hunter Edition,2010,170,497,497.0,0.0
celebvi-1,Boba Fett’s Slave I - Mini - Star Wars Celebration VI Exclusive,2012,169,81,80.0,1.0
Chandler-1,"LEGO Store Grand Opening Exclusive Set, Chandler Fashion Center, Chandler, AZ",2008,408,67,67.0,0.0
Cincinnati-1,"LEGO Store Grand Opening Exclusive Set, Kenwood Towne Centre, Cincinnati, OH",2009,408,93,93.0,0.0
CITY951701-1,Policeman and Crook Foil Pack,2017,61,16,15.0,1.0
cnminifigs-1,Ninja Minifig Packs 3-Pack,2000,434,3,0.0,0.0
cokejpiii-1,Japanese Coca-Cola Studios Polybag Collection sets 4056 thru 4079,2001,273,24,0.0,0.0
cokesoccer-1,Japanese Coca-Cola Soccer collection sets 4443 thru 4472,2002,462,30,0.0,0.0
Columbus-1,"LEGO Store Grand Opening Exclusive Set, Easton Town Center, Columbus, OH",2009,408,72,70.0,2.0
comcon001-1,Clone Wars Pack - San Diego Comic-Con 2008 Exclusive,2008,165,12,10.0,0.0
comcon002-1,Indiana Jones Brickmaster Pack - San Diego Comic-Con 2008 Exclusive,2008,265,114,113.0,1.0
comcon003-1,Batman and Joker Minifig Pack - San Diego Comic-Con 2008 Exclusive,2008,484,9,9.0,0.0
comcon004-1,Collectible Display Set 1 - San Diego Comic-Con 2009 Exclusive,2009,165,5,3.0,2.0
comcon005-1,Collectible Display Set 2 - San Diego Comic-Con 2009 Exclusive,2009,169,12,11.0,1.0
comcon006-1,Collectible Display Set 4 - San Diego Comic-Con 2009 Exclusive,2009,165,30,23.0,7.0
comcon007-1,Collectible Display Set 5 - San Diego Comic-Con 2009 Exclusive,2009,169,17,16.0,1.0
comcon008-1,Collectible Display Set 3 - San Diego Comic-Con 2009 Exclusive,2009,169,16,16.0,0.0
comcon009-1,Collectible Display Set 6 - San Diego Comic-Con 2009 Exclusive,2009,165,5,3.0,2.0
comcon010-1,Mini Republic Dropship Mini AT-TE Brickmaster Pack - San Diego Comic-Con 2009 Exclusive,2009,161,202,200.0,6.0
comcon011-1,LEGO Star Wars Holo-Brick Archives San Diego Comic-Con 2009 Exclusive,2009,170,3,3.0,0.0
comcon013-1,Super Heroes Unite - Green Lantern - San Diego Comic-Con 2011 Exclusive,2011,486,4,4.0,0.0
comcon014-1,Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive,2011,484,1,1.0,0.0
comcon015-1,Star Wars Advent Calendar - San Diego Comic-Con 2011 Exclusive,2011,158,1,0.0,0.0
comcon016-1,Super Heroes Unite - Green Lantern - New York Comic-Con 2011 Exclusive,2011,486,4,4.0,0.0
comcon017-1,Super Heroes Unite - Superman - New York Comic-Con 2011 Exclusive,2011,489,5,5.0,0.0
comcon018-1,Super Heroes Unite - Batman - New York Comic-Con 2011 Exclusive,2011,484,1,1.0,0.0
comcon019-1,Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive,2012,158,91,83.0,8.0
comcon020-1,Super Heroes Unite - Shazam Captain Marvel - San Diego Comic-Con 2012 Exclusive,2012,486,1,1.0,0.0
comcon021-1,Super Heroes Unite - Phoenix Jean Gray - San Diego Comic-Con 2012 Exclusive,2012,491,5,5.0,0.0
comcon022-1,Super Heroes Unite - Bizarro - San Diego Comic-Con 2012 Exclusive,2012,486,1,1.0,0.0
comcon023-1,Super Heroes Unite - Venom - San Diego Comic-Con 2012 Exclusive,2012,488,3,3.0,0.0
comcon024-1,Luke Skywalker's Landspeeder - Mini - New York Comic-Con 2012 Exclusive,2012,169,110,103.0,7.0
comcon025-1,Shadow Leonardo - New York Comic-Con 2012 Exclusive,2012,570,0,0.0,0.0
comcon026-1,Kraang - New York Comic-Con 2012 Exclusive,2012,570,0,0.0,0.0
comcon027-1,Spiderwoman - San Diego Comic-Con 2013 Exclusive,2013,488,0,0.0,0.0
comcon028-1,Spider-Man - San Diego Comic-Con 2013 Exclusive,2013,488,1,1.0,0.0
comcon029-1,Black Superman - San Diego Comic-Con 2013 Exclusive,2013,489,3,3.0,0.0
comcon030-1,Green Arrow - San Diego Comic-Con 2013 Exclusive,2013,486,1,1.0,0.0
comcon031-1,Azog - San Diego Comic-Con 2013 Exclusive,2013,562,6,6.0,0.0
comcon032-1,JEK-14 Mini Stealth Starfighter - San Diego Comic-Con 2013 Exclusive,2013,158,123,120.0,3.0
comcon033-1,Micro Scale Bag End - San Diego Comic-Con 2013 Exclusive,2013,563,130,128.0,2.0
comcon034-1,Rocket Raccoon’s Warbird,2014,483,145,138.0,7.0
comcon035-1,The Collector - San Diego Comic-Con 2014 Exclusive,2014,483,8,7.0,1.0
comcon037-1,Batman Classic TV Series Batmobile,2014,484,152,137.0,15.0
comcon038-1,Bard the Bowman,2014,562,5,5.0,0.0
comcon039-1,The Ghost Starship,2014,182,127,125.0,2.0
comcon042-1,Tahu Mask - New York Comic-Con 2014 Exclusive,2014,324,1,0.0,1.0
comcon046-1,All New Captain America (Sam Wilson) - San Diego Comic-Con 2015 Exclusive,2015,487,5,5.0,0.0
Concord-1,"LEGO Store Grand Opening Exclusive Set, Concord Mills, Concord, NC",2009,408,69,67.0,2.0
CostaMesa-1,"LEGO Store Grand Opening Exclusive Set, South Coast Plaza, Costa Mesa, CA",2011,408,3,3.0,0.0
D100340-1,LogIT Sensor Adapter,2010,259,0,0.0,0.0
Dallas-1,"LEGO Store Grand Opening Exclusive Set, NorthPark Center, Dallas, TX",2009,408,92,92.0,0.0
DC1-1,Commemorative Limited Edition Batman Announcement,2006,484,13,13.0,0.0
DCSHDVD1-1,Justice League vs Bizarro League DVD/Blu-Ray,2015,501,5,5.0,0.0
DCSHDVD2-1,Justice League: Attack of the Legion of Doom DVD/Blu-ray,2015,501,0,0.0,0.0
DesPeres-1,"LEGO Store Grand Opening Exclusive Set, West County Center, Des Peres, MO",2013,408,14,12.0,2.0
DKAtlantis-1,Lego Brickmaster Atlantis (Hardcover),2010,497,157,142.0,15.0
DKBATMANVD-1,Batman: The Visual Dictionary,2012,501,0,0.0,0.0
DKCastle-1,Lego Brickmaster Castle (Hardcover),2009,497,141,139.0,2.0
DKCity-1,Lego Brickmaster City (Hardcover),2011,497,146,128.0,18.0
DKFriends-1,Friends Brickmaster: Treasure Hunt in Heartlake City,2012,497,103,102.0,10.0
DKIDEASBOOK-1,The LEGO Ideas Book,2011,501,0,0.0,0.0
DKLEGOBOOK-1,The LEGO Ideas Book - Unlock Your Imagination [ISBN-13 9780756686062],2009,497,1,1.0,0.0
DKLEGOBOOK-2,The LEGO Ideas Book - You Can Build Anything [ISBN-13 9781405350679],2011,497,1,1.0,0.0
DKNinjago-1,Lego Brickmaster Ninjago (Hardcover),2011,497,144,148.0,4.0
DKNINJAGO2-1,Brickmaster: Ninjago 2 - Fight The Power Of The Snakes,2012,435,155,157.0,1.0
DKPirates-1,Lego Brickmaster Pirates (Hardcover),2009,497,153,145.0,8.0
DKSS-1,Standing Small,2009,501,1,1.0,0.0
DKStarWars-1,Lego Brickmaster Star Wars (Hardcover),2010,497,251,241.0,10.0
DKSTICKER-1,DK Minifigure Ultimate Sticker Collection,2010,501,0,0.0,0.0
DKSWYoda-1,LEGO Star Wars: The Yoda Chronicles,2013,497,0,0.0,0.0
Duck75-1,75th Anniversary Duck on Wheels,2007,301,44,45.0,0.0
e1a1401-1,MUJI Basic Set,2011,301,64,44.0,20.0
e1a1402-1,MUJI Animal / Vehicle Set,2011,301,196,107.0,89.0
e1a1403-1,MUJI Moving Set,2011,301,109,55.0,61.0
e1a1404-1,MUJI Christmas Set,2011,301,120,23.0,97.0
Edmonton-1,"LEGO Store Grand Opening Exclusive Set, Southgate Mall, Edmonton,  AB, Canada",2013,408,3,3.0,0.0
EL241501-1,Enki the Panther,2015,600,14,13.0,1.0
EL241502-1,Flamy the Fox,2015,600,12,9.0,3.0
Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408,15,15.0,0.0
Elmhurst-1,"LEGO Store Grand Opening Exclusive Set, Queens Center Mall, Elmhurst, NY",2010,408,95,85.0,10.0
EMMETSCAR-1,TRU Emmet's car,2014,578,40,35.0,5.0
F6316-1,Flags and Posts,2006,254,100,100.0,0.0
fdp01-1,LEGO Familiedage Puzzle Promo 2009,2009,301,7,7.0,0.0
FR561502-1,Dressing table,2015,494,22,14.0,8.0
FR561601-1,Baby Parrot And Nest,2016,494,16,14.0,2.0
FR561602-1,Valentine’s day,2016,494,24,23.0,1.0
FR561603-1,Cookie The Superstar,2016,494,20,16.0,4.0
FR561604-1,Cute Kitchen,2016,494,24,22.0,2.0
FR561605-1,Ice Cream Cart,2016,494,24,20.0,4.0
FR561606-1,Rabbit and hutch,2016,494,18,18.0,0.0
FR561607-1,Happy Beach,2016,494,17,16.0,1.0
FR561608-1,Cookie Cart,2016,494,29,29.0,0.0
FR561609-1,Olivia’s laboratory,2016,494,19,17.0,2.0
FR561610-1,Scary Shop,2016,494,27,24.0,3.0
FR561611-1,Gifts wrapping table,2016,494,22,22.0,0.0
FR561612-1,Kitten foil pack,2016,494,23,21.0,2.0
FR561701-1,Bear in Ice Cave foil pack,2017,494,24,21.0,3.0
Frankfurt-1,"LEGO Store Grand Opening Exclusive Set, MyZeil, Frankfurt, Germany",2009,408,157,138.0,19.0
Frisco-1,"LEGO Store Grand Opening Exclusive Set, Stonebriar Centre, Frisco, TX",2009,408,60,60.0,0.0
FRNDSMAGBEACH-1,LEGO Friends Magazine Issue 'Friends on the beach' Polybag,2014,494,20,18.0,2.0
FRNDSMAGJNGLE-1,LEGO Friends Magazine Issue 'Jungle adventures' Polybag,2014,494,28,22.0,6.0
fruit1-1,Apple - Hong Kong Lego Show Promotional,2007,33,8,8.0,0.0
fruit2-1,Cherry - Hong Kong Lego Show Promotional,2007,33,11,11.0,0.0
fruit3-1,Grapes - Hong Kong Lego Show Promotional,2007,33,7,7.0,0.0
fruit4-1,Mango - Hong Kong Lego Show Promotional,2007,33,6,6.0,0.0
fruit5-1,Melon - Hong Kong Lego Show Promotional,2007,33,8,8.0,0.0
fruit6-1,Orange - Hong Kong Lego Show Promotional,2007,33,7,7.0,0.0
fruit7-1,Pear - Hong Kong Lego Show Promotional,2007,33,10,10.0,0.0
fruit8-1,Tree - Hong Kong Lego Show Promotional,2007,33,0,0.0,0.0
G577-1,Vikings Chess Set,2006,502,206,202.0,4.0
GardenCity-1,"LEGO Store Grand Opening Exclusive Set, Roosevelt Field Mall, Garden City, NY",2010,408,88,83.0,5.0
Glasgow-1,"LEGO Store Grand Opening Exclusive Set, Glasgow UK",2013,408,15,15.0,0.0
Glendale-1,"LEGO Store Grand Opening Exclusive Set, Arrowhead Towne Center, Glendale AZ",2010,408,140,140.0,0.0
Hanover-1,"LEGO Store Grand Opening Exclusive Set, Arundel Mills, Hanover, MD",2009,408,69,69.0,0.0
Honolulu-1,"LEGO Store Grand Opening Exclusive Set, Ala Moana Center, Honolulu, HI",2009,408,85,84.0,1.0
Houston-1,"LEGO Store Grand Opening Exclusive Set, Baybrook Mall, Houston, TX",2008,408,65,60.0,5.0
Houston-2,"LEGO Store Grand Opening Exclusive Set, The Galleria, Houston, TX",2010,408,143,143.0,0.0
Houston-3,"LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,408,15,15.0,0.0
HPG01-1,Harry Potter Gallery 1 - Potter L. Malfoy Lockhart Madame Hooch,2002,246,0,0.0,0.0
HPG02-1,Harry Potter Gallery 2 - Hagrid V. Dursley Crabbe Ron Weasley,2002,246,0,0.0,0.0
HPG03-1,Harry Potter Gallery 3 - Dumbledore Ginny Weasley D. Malfoy Snape,2002,246,2,2.0,0.0
HPG04-1,Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione,2002,246,0,0.0,0.0
iFountain-1,iFountain (Lego / Coca-Cola Employee Exclusive),2001,301,331,331.0,0.0
Indianapolis-1,"LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,408,10,10.0,0.0
ISBN1338112120-1,The LEGO Batman Movie: Chaos in Gotham City,2017,497,6,6.0,0.0
JUNGLE-ADV-1,Jungle Adventures,2015,494,28,22.0,6.0
K10001-1,Metroliner Kit,2001,236,2,0.0,0.0
K10020-1,Santa Fe Starter Kit,2002,236,7,0.0,0.0
K10022-1,Santa Fe Train Kit,2002,236,7,0.0,0.0
K10039-1,LEGO Legend Castle Collection,2003,186,3,0.0,0.0
K10041-1,LEGO Town Kit,2003,99,4,0.0,0.0
K10068-1,Holiday Kit,2002,227,3,0.0,0.0
K10079-1,Holiday Decoration II,2003,227,5,0.0,0.0
K10124-1,Ultimate Plane Kit,2003,276,3,0.0,0.0
K10131-1,Battle of Yavin Collection,2004,169,3,0.0,0.0
K10158-1,Deluxe High Speed Train Collection,2005,239,4,0.0,0.0
K10176-1,Classic Castle,2006,197,1,0.0,0.0
K10194-1,Emerald Night Collection,2009,240,8,1.0,0.0
K1062-1,Lego Road Safety Kit,1981,533,140,108.0,28.0
k1062b,Set K1062 Activity Booklet,1981,533,1,1.0,0.0
K1376-1,Spider-Man Adventure Kit,2003,488,3,0.0,0.0
K1383-1,Scary Monster Madness Kit,2002,273,4,0.0,0.0
K2159-1,Holiday Train Starter Collection,2006,236,31,29.0,0.0
K3409-1,Ultimate Soccer Stadium Kit,2000,462,6,0.0,0.0
K3433-1,Ultimate NBA Arena Kit,2004,459,3,0.0,0.0
k34431-1,Lego Mosaic Cat,2003,277,2126,2127.0,0.0
k34432-1,Lego Mosaic Dino,2003,277,2846,2847.0,0.0
k34433-1,Lego Mosaic Johnny Thunder,2003,277,2126,2127.0,0.0
k34434-1,Lego Mosaic Tiger,2003,277,2216,2217.0,0.0
K3451-1,Famous Planes Kit,2002,276,2,0.0,0.0
K3538-1,Snowboard Cross Race Kit,2003,460,3,0.0,0.0
K3731-1,3D Pumpkin Pack Kit,2000,230,2,0.0,0.0
K3801-1,RIS 2.0 Builders Kit,2003,260,3,0.0,0.0
K4103-1,Creator Bucket bundled with 4782 (TRU Exclusive),2005,37,2,0.0,0.0
K4346-1,X-Pod Kit,2004,478,4,0.0,0.0
K4415-1,X-Pod Creator Collection,2006,479,4,0.0,0.0
K4479-1,TIE Bomber & TIE Fighter Kit,2003,169,2,0.0,0.0
K4480-1,Jabba's Palace Kit,2003,169,3,0.0,0.0
K4482-1,Episode II Final Scene Kit,2003,167,3,0.0,0.0
K4487-1,Star Wars Miniatures Kit I,2003,159,4,0.0,0.0
K4488-1,Star Wars Miniatures Kit II,2003,159,4,0.0,0.0
K4492-1,Star Wars Miniatures Kit III,2004,159,5,0.0,0.0
K4511-1,Passenger Train Kit,2003,239,2,0.0,0.0
K4512-1,Cargo Train Kit,2003,239,0,0.0,0.0
K4515-1,Ultimate Track Kit,1992,244,15,0.0,0.0
K4516-1,Oval Track Kit,1992,244,3,0.0,0.0
K4519-1,Cross Track Kit,1992,244,6,0.0,0.0
K4520-1,Special Track Kit,1992,244,4,0.0,0.0
K4531-1,Deluxe Track Kit,1992,244,7,0.0,0.0
K4609-1,Jack Stone Fire Rescue Kit,2001,283,3,0.0,0.0
K4611-1,Jack Stone Police Rescue Kit,2001,281,4,0.0,0.0
K4612-1,Jack Stone Kit,2002,282,3,0.0,0.0
K4701-1,Chamber of Secrets Kit,2002,246,3,0.0,0.0
K4706-1,Sorcerers Stone Kit,2002,251,7,0.0,0.0
K4729-1,Deluxe Hogwarts Kit,2003,246,3,0.0,0.0
K4751-1,Marauder's Map Kit  (contains 4750 4751 4695),2004,250,3,0.0,0.0
K4755-1,Knight Bus Collection,2004,250,2,0.0,0.0
K4852-1,Spider-Man Movie Kit,2003,488,5,0.0,0.0
K4915-1,Mini Pods Collection,2006,23,4,0.0,0.0
K5300-1,Train Accessories Kit,2003,244,3,0.0,0.0
K5613-1,City Fire Station Collection,2008,58,0,0.0,0.0
K5850-1,Belville Kit,2003,319,4,0.0,0.0
K5858-1,The Golden Palace Collection,2003,320,3,0.0,0.0
K5862-1,Flower Fairy Party Collection,2003,319,3,0.0,0.0
K5974-1,Space Police Collection,2009,141,8,0.0,0.0
K6243-1,Big Pirates Collection,2009,153,7,0.0,0.0
K6290-1,Classic Pirates Kit,2001,148,3,0.0,0.0
K6762-1,Western Kit,2002,475,3,0.0,0.0
K7000-1,Dinosaurs Kit,2001,386,4,0.0,0.0
K7029-1,Complete Castle Collection,2007,193,7,0.0,0.0
K7035-1,World City Police Kit,2003,111,6,0.0,0.0
K7094-1,Castle Collection US version,2007,193,6,0.0,0.0
K7153-1,Episode II Ultimate Action Kit,2002,167,4,0.0,0.0
K7204-1,Jedi Adventure Kit,2002,170,4,0.0,0.0
K720x-1,Story Teller Pack,2002,170,4,0.0,0.0
K7283-1,V-wing Space Battle Collection,2005,168,3,0.0,0.0
K7317-1,Life on Mars Kit,2001,135,4,0.0,0.0
K7417-1,Orient Expedition in Mount Everest Kit,2003,300,4,0.0,0.0
K7418-1,Orient Expedition in India Kit,2003,300,4,0.0,0.0
K7419-1,Orient Expedition in China Kit,2003,300,4,0.0,0.0
K7422-1,Orient Expedition World Travel Kit,2003,300,3,0.0,0.0
K7467-1,Space Exploration Kit,2003,387,3,0.0,0.0
K7471-1,Discovery Space Kit,2003,387,5,0.0,0.0
K7623-1,Indiana Jones Classic Adventures Collection,2008,264,4,0.0,0.0
K7690-1,Mars Mission Collection,2008,137,7,0.0,0.0
K7699-1,Complete Mars Mission Collection,2007,137,8,0.0,0.0
K7734-1,Cargo Transport Collection,2008,54,4,0.0,0.0
K7741-1,City Police Collection,2009,61,3,0.0,0.0
K7744-1,Ultimate City Police Collection,2008,61,5,0.0,0.0
K7775-1,Complete Aqua Raiders Collection,2007,310,6,0.0,0.0
K7776-1,Ultimate Aqua Raiders Collection,2007,310,7,0.0,0.0
K7890-1,Rescue Collection,2007,60,0,0.0,0.0
K7894-1,City Airport Collection,2007,53,4,0.0,0.0
K7895-1,Oval Track for RC Trains,2006,245,3,0.0,0.0
K7896-1,Deluxe Track for RC Trains,2006,245,6,0.0,0.0
K7906-1,Ultimate Firefighter Collection,2007,58,0,0.0,0.0
K7945-1,Firefighter Collection,2007,58,0,0.0,0.0
K8008-1,Darth Vader / Stormtrooper Kit,2002,18,2,0.0,0.0
K8102-1,Humans vs. Robots Battle Machine Collection,2007,389,6,0.0,0.0
K8107-1,Golden City Collection,2009,389,3,0.0,0.0
K8111-1,Battle Machine Collection,2008,389,5,0.0,0.0
K8130-1,Tiny Turbo III Collection,2007,120,4,0.0,0.0
K8148-1,Mini Racers Collection,2008,120,4,0.0,0.0
K8355-1,Twin Powered Street Racer Kit,2003,113,2,0.0,0.0
K8358-1,Night Sprinter Kit,2003,113,3,0.0,0.0
K8362-1,Ferrari Collection,2004,114,2,0.0,0.0
K8371-1,Twin Powered Street Racer Kit 2,2003,113,2,0.0,0.0
K8380-1,All-Terrain Racers Collection,2003,116,2,0.0,0.0
K8381-1,High-Speed Racers Collection,2003,116,2,0.0,0.0
K8383-1,Off-Road Racers Collection,2003,116,2,0.0,0.0
K8533-1,Find the Power BIONICLE Kit,2001,324,9,0.0,0.0
K8563-1,Bohrok Swarm Kit,2002,328,8,0.0,0.0
K8564-1,Ultimate Bohrok Swarm Kit,2002,324,12,0.0,0.0
K8566-1,Toa Nuva Hero Kit,2003,354,2,0.0,0.0
K8572-1,Toa Nuva Kit,2003,354,6,0.0,0.0
K8573-1,Bohrok-Kal Kit,2003,330,2,0.0,0.0
K8578-1,Ultimate Bohrok-Kal Kit,2003,330,6,0.0,0.0
K8586-1,Matoran Villagers Kit,2003,335,6,0.0,0.0
K8587-1,Rahkshi Set (Panrahk and Kurahk),2003,344,2,0.0,0.0
K8588-1,Ultimate Rahkshi Kit,2003,344,6,0.0,0.0
K8590-1,Rahkshi Kaita Vo Kit,2003,344,3,0.0,0.0
K8591-1,Rahkshi Kit (Panrahk and Vorahk),2003,344,2,0.0,0.0
K8592-1,Rahkshi Kaita Za Kit,2003,344,3,0.0,0.0
K8596-1,Takutanuva Kit,2003,347,2,0.0,0.0
K8603-1,Toa Metru Legends Kit,2004,353,2,0.0,0.0
K8605-1,Toa Metru Kit I,2004,353,3,0.0,0.0
K8606-1,Toa Metru Kit II,2004,353,3,0.0,0.0
k8612-1,Metru Nui Matoran Kit,2004,336,6,0.0,0.0
K8614-1,Vahki Kit,2004,357,6,0.0,0.0
K8615-1,Vahki Enforcers Kit (8614 & 8615),2004,357,2,0.0,0.0
K8645-1,Slammer Propeller Hotrod,2005,116,2,0.0,0.0
k8647-1,Dual-Engine Truck,2005,116,2,0.0,0.0
K8667-1,Pullback Racer Collection,2006,116,2,0.0,0.0
K8672-1,Ferrari Racing Collection,2006,114,2,0.0,0.0
K8685-1,Phantoka Collection,2008,339,6,0.0,0.0
K8688-1,Mistika Collection,2008,338,6,0.0,0.0
K8725-1,Matoran of Voya Nui Collection (8721 8722 8723 8724 8725 8726),2006,337,6,0.0,0.0
K8727-1,Toa Inika Collection (8727 8728 8729 8730 8731 8732),2006,351,6,0.0,0.0
K8741-1,Toa Hordika Deluxe Collection (8736 8737 8738 8739 8740 8741),2005,350,6,0.0,0.0
K8747-1,Visorak Collection (8742 8743 8744 8745 8746 8747),2005,358,6,0.0,0.0
K8755-1,Titans Collection (8755 8756 8761),2005,347,3,0.0,0.0
K8761-1,The Shadowed One (LEGO Club Members Exclusive),2005,347,235,233.0,2.0
K8764-1,Warriors of Voya Nui Collection,2006,347,3,0.0,0.0
K8800-1,Vladek's Attack Kit,2004,198,2,0.0,0.0
K8882-1,Power Functions Train Accessories Pack,2009,245,6,1.0,0.0
K8900-1,Piraka Collection (8900 8901 8902 8903 8904 8905),2006,340,6,0.0,0.0
K8915-1,Toa Mahri Collection,2007,352,6,0.0,0.0
K8916-1,Barraki Collection,2007,326,6,0.0,0.0
K8924-1,Titans of Mahri Nui Collection,2007,359,3,0.0,0.0
K8927-1,Mahri Nui Deepsea Collection,2007,341,3,0.0,0.0
K8929-1,Matoran of Mahri Nui Collection,2007,334,4,0.0,0.0
K8942-1,Ultimate BIONICLE Collection,2008,359,4,0.0,0.0
K8944-1,Matoran of Light Collection,2008,333,6,0.0,0.0
K8956-1,Power Miners Collection,2009,439,6,0.0,0.0
K8978-1,Bionicle Glatorian Collection,2009,331,6,0.0,0.0
K9833-1,Rechargeable Battery Set,2007,259,2,0.0,0.0
K9833-2,Rechargeable Battery Set (AC Adapter 230V - 10V Transformer),2006,259,2,0.0,0.0
K9916-1,Robotics Invention System Kit,2003,260,8,0.0,0.0
kabbasic-1,Kabaya Basic 4-Pack,2000,467,4,0.0,0.0
